Step,dqn_gnn_noas_ts_100k,dqn_gnn_noas_bounds_ts_100k,dqn_mlp_as_ts_100k,dqn_mlp_noas_nobounds_no_feat_extr_ts_100k,dqn_mlp_noas_nobounds_ts_100k,dqn_mlp_noas_ts_100k,Step_for_mn,dqn_mlp_as_ts_1mn
78720,-38.8822593688965,-39.3569488525391,-11.8927421569824,-8.51333427429199,-9.38607406616211,-11.5458517074585,485760,-9.17134952545166
78816,-39.0322189331055,-39.2300148010254,-11.9042415618896,-8.54032325744629,-9.27192687988281,-11.2388505935669,485952,-9.27844333648682
78912,-38.9748039245606,-39.2945671081543,-12.0584144592285,-8.29813480377197,-9.46125507354736,-11.5230741500855,486432,-9.04265308380127
79008,-38.9220199584961,-39.3414154052734,-12.1568288803101,-8.5327091217041,-9.73143863677979,-11.5992202758789,487392,-9.84041118621826
79104,-38.9153633117676,-39.5598373413086,-11.8234663009644,-8.50387382507324,-9.81994247436523,-11.4004917144775,487680,-10.1554393768311
79200,-38.8925132751465,-39.6854705810547,-11.543830871582,-8.53066635131836,-9.84853839874268,-11.4435424804688,487776,-10.078272819519
79296,-38.7953224182129,-39.7789726257324,-11.6134433746338,-8.44712829589844,-9.9129638671875,-11.4376678466797,488544,-10.0168209075928
79392,-38.7884330749512,-39.6276588439941,-11.5436668395996,-8.49106407165527,-9.80980682373047,-11.5735387802124,488736,-10.0198211669922
79488,-38.5398674011231,-39.5239753723145,-11.4508762359619,-8.49045467376709,-9.78173446655273,-11.6549520492554,489216,-10.1277894973755
79584,-38.6595153808594,-39.4152336120606,-11.3878479003906,-8.38655948638916,-10.0124225616455,-12.4390115737915,489792,-8.81499862670898
79680,-38.5333442687988,-39.3711395263672,-11.2996082305908,-8.43535137176514,-10.4045143127441,-13.4783143997192,491808,-9.38006019592285
79776,-38.3532524108887,-39.2644119262695,-11.2353286743164,-8.39333629608154,-10.5910940170288,-13.7892827987671,492768,-9.83262634277344
79872,-38.3926734924316,-39.3587379455566,-11.0643186569214,-8.33498096466065,-10.5992317199707,-13.6590147018433,493152,-9.68087482452393
79968,-38.3979759216309,-39.3102073669434,-11.0500774383545,-8.5187520980835,-10.2822046279907,-13.5137348175049,493536,-10.0341577529907
80064,-38.4329986572266,-39.2636985778809,-11.0738563537598,-8.55238628387451,-10.3182668685913,-13.2348890304565,494208,-9.57763195037842
80160,-38.4462623596191,-39.0808792114258,-11.0162286758423,-8.68972492218018,-10.6663112640381,-13.3650369644165,494592,-9.95793914794922
80256,-38.3904533386231,-39.2117652893066,-10.9766750335693,-8.69342708587647,-11.1106042861938,-13.2695579528809,494688,-9.64986419677734
80352,-38.2822723388672,-39.4508514404297,-10.8050546646118,-8.78678607940674,-11.9985446929932,-13.2450523376465,494880,-9.57101345062256
80448,-38.219123840332,-39.649341583252,-11.4276885986328,-8.98923492431641,-12.7798852920532,-13.2463750839233,494976,-9.71720600128174
80544,-38.2911911010742,-39.7046241760254,-11.8748397827148,-9.4544849395752,-13.0030450820923,-13.3258285522461,496128,-10.3528575897217
80640,-38.3371162414551,-39.5776214599609,-12.3346815109253,-9.62638378143311,-12.8802928924561,-13.4309415817261,496992,-10.1902265548706
80736,-38.4139213562012,-39.4510726928711,-12.150486946106,-10.0406913757324,-12.7696704864502,-13.8791370391846,498048,-10.0306720733643
80928,-38.4809837341309,-39.3802185058594,-12.069447517395,-11.0073204040527,-12.9766731262207,-14.862114906311,499008,-8.99713039398193
81024,-38.4519577026367,-39.475456237793,-12.5318555831909,-10.8416709899902,-12.9326601028442,-14.756404876709,499104,-8.91670799255371
81120,-38.565559387207,-39.6521034240723,-12.628002166748,-10.8693723678589,-13.1169004440308,-15.1947460174561,499296,-8.9717607498169
81216,-38.7291564941406,-39.6495742797852,-12.6600618362427,-10.7124290466309,-13.4332427978516,-15.1803903579712,499776,-8.75697135925293
81312,-38.7241554260254,-39.5532646179199,-12.949049949646,-11.0651168823242,-13.5456371307373,-15.2227973937988,499968,-8.46164321899414
81408,-38.6252288818359,-39.4107971191406,-12.8524236679077,-11.1990995407105,-13.5301523208618,-15.2915115356445,500448,-8.39023017883301
81504,-38.6998825073242,-39.1050643920898,-13.0506534576416,-11.3229169845581,-13.5967569351196,-15.5952863693237,501024,-8.5956916809082
81600,-38.7646713256836,-38.9226493835449,-13.3827342987061,-11.7479181289673,-13.6410331726074,-15.6011333465576,501696,-9.38255310058594
81696,-38.8183135986328,-38.8354530334473,-13.5201988220215,-11.7326536178589,-13.6438789367676,-15.8768672943115,502080,-9.79244232177734
81792,-39.0443687438965,-38.9950675964356,-13.7509202957153,-11.6739282608032,-13.6194286346436,-15.9321155548096,502944,-10.0437707901001
81984,-39.1453590393066,-38.9688224792481,-14.0665998458862,-11.6836042404175,-13.6231393814087,-14.9850006103516,504384,-9.49796676635742
82080,-39.2552261352539,-38.8582649230957,-14.2422866821289,-11.6313943862915,-13.2866983413696,-13.867823600769,504480,-9.53091621398926
82176,-39.1381683349609,-38.9294319152832,-14.3962173461914,-11.8192663192749,-13.2010450363159,-13.4086313247681,504864,-9.88044738769531
82272,-39.238037109375,-38.9286460876465,-14.6054668426514,-11.9168195724487,-13.1419048309326,-13.5312480926514,505248,-9.69255828857422
82368,-39.1801414489746,-38.8871116638184,-14.9039878845215,-12.0963373184204,-13.5009632110596,-13.5385150909424,505536,-9.41202163696289
82464,-39.2985687255859,-38.7941207885742,-14.9542446136475,-12.2104873657227,-13.6010103225708,-13.5017642974854,507552,-8.84331512451172
82560,-39.4719009399414,-38.9079437255859,-15.2688550949097,-12.0335779190063,-13.4465179443359,-14.3497838973999,508224,-9.37042999267578
82656,-39.435546875,-38.5883903503418,-15.3122072219849,-11.9073238372803,-13.1253643035889,-14.394907951355,508416,-9.43650531768799
82752,-39.4635314941406,-38.4392356872559,-15.2568626403809,-11.8036832809448,-12.2761373519897,-14.1417779922485,508608,-9.3046350479126
82848,-39.5263633728027,-38.2793464660645,-14.6976528167725,-11.7278537750244,-11.3999605178833,-14.1506319046021,510624,-9.02208614349365
83136,-39.5612487792969,-38.786792755127,-13.6367425918579,-10.8617811203003,-11.2765941619873,-13.765323638916,510720,-9.02917385101318
83232,-39.6032905578613,-38.8598747253418,-13.7217388153076,-10.1378602981567,-11.2861738204956,-13.2911109924316,511008,-9.29037761688232
83328,-39.6489143371582,-38.8003807067871,-13.7699527740479,-10.2007427215576,-11.2392683029175,-12.9347038269043,511200,-9.25078105926514
83424,-39.5818367004395,-38.7121887207031,-13.1726016998291,-10.5143718719482,-11.1474542617798,-12.8639030456543,511584,-9.12606430053711
83520,-39.5672149658203,-38.5238075256348,-12.9722967147827,-10.8248481750488,-11.1351461410522,-12.1727685928345,511680,-9.06493663787842
83616,-39.4945259094238,-38.6919174194336,-12.7188711166382,-11.1388483047485,-10.799467086792,-11.8527307510376,512160,-8.51187419891357
83712,-39.5909233093262,-38.7476806640625,-12.1879777908325,-10.9537630081177,-10.7546834945679,-11.7182378768921,512352,-8.5858793258667
83808,-39.6698951721191,-38.6973381042481,-12.0632276535034,-10.6636524200439,-10.6042423248291,-11.4621849060059,512544,-8.70622634887695
83904,-39.5863380432129,-38.8296318054199,-11.98304271698,-10.4980592727661,-10.5117168426514,-11.2282600402832,513024,-9.18151187896729
84000,-39.5108299255371,-38.9954490661621,-11.8993377685547,-10.2999897003174,-10.5817241668701,-11.1989040374756,514848,-9.54852294921875
84096,-39.6620140075684,-38.9343681335449,-11.7998647689819,-10.2478857040405,-10.4941987991333,-10.7176294326782,515424,-9.6428747177124
84192,-39.680606842041,-38.8487243652344,-11.7209577560425,-10.2436170578003,-10.347354888916,-10.4766511917114,515616,-9.61206436157227
84288,-39.6700706481934,-38.9336624145508,-11.6357479095459,-10.2471675872803,-10.2242240905762,-10.2703037261963,515904,-9.39061737060547
84384,-39.8425102233887,-39.0286865234375,-11.6281089782715,-10.3382015228271,-10.2364168167114,-10.2415227890015,516768,-9.27214431762695
84480,-39.5708312988281,-39.0404090881348,-11.4763422012329,-10.5261726379395,-10.1333513259888,-10.4046182632446,517824,-9.2059850692749
84576,-39.7148971557617,-38.9723358154297,-11.6076173782349,-10.4187803268433,-10.1153345108032,-10.4991321563721,518688,-9.27566051483154
84672,-39.5206527709961,-38.9724502563477,-11.5171537399292,-10.4685802459717,-10.1229724884033,-10.4450998306274,518784,-9.30179214477539
84768,-39.5312728881836,-38.9546585083008,-11.6631097793579,-10.3068037033081,-9.77063465118408,-10.4004993438721,519168,-9.28289222717285
84864,-39.5256690979004,-38.9769096374512,-11.4760456085205,-10.1089267730713,-9.57257461547852,-10.4732789993286,520128,-8.84272575378418
84960,-39.5346832275391,-38.9752655029297,-11.5545864105225,-10.0527276992798,-9.35994625091553,-9.44283771514893,520800,-9.07769966125488
85056,-39.5369491577148,-39.3114547729492,-11.9368448257446,-10.1762857437134,-9.29936122894287,-9.23595333099365,521184,-9.31557559967041
85152,-39.6761474609375,-39.3117942810059,-11.8467292785645,-10.2780923843384,-9.44164848327637,-9.33694267272949,521856,-9.5337438583374
85248,-39.6151313781738,-39.4355926513672,-11.8056449890137,-10.2169637680054,-9.46207904815674,-9.44134902954102,522816,-9.65721225738525
85344,-39.5905494689941,-39.2129859924316,-11.4533739089966,-10.2425880432129,-9.59242153167725,-9.71005630493164,523008,-9.59092521667481
85440,-39.3275108337402,-39.1678047180176,-11.3116064071655,-10.1402816772461,-9.47159767150879,-9.62508678436279,523104,-9.28756332397461
85536,-39.3298149108887,-39.0620307922363,-11.4661140441895,-10.544605255127,-9.38292503356934,-9.76332473754883,523488,-8.91107273101807
85728,-39.5668678283691,-39.3766860961914,-11.2974576950073,-10.4250631332397,-9.34234809875488,-11.0161809921265,523680,-8.82122611999512
85824,-39.4983329772949,-39.5029411315918,-11.3893690109253,-10.2384834289551,-9.59678268432617,-11.1434965133667,523872,-8.43170833587647
85920,-39.5292358398438,-39.898868560791,-11.4533224105835,-9.80598640441895,-9.58712005615234,-11.4498434066772,523968,-8.49105358123779
86016,-39.5956802368164,-39.7515869140625,-11.8886022567749,-9.62845039367676,-9.76835441589356,-11.5673151016235,524160,-8.94217491149902
86112,-39.6264305114746,-39.679931640625,-12.0434331893921,-9.6233434677124,-9.55718994140625,-11.4086685180664,525216,-9.58021354675293
86208,-39.456241607666,-39.7155570983887,-12.1002216339111,-9.64470863342285,-9.45160293579102,-11.4030990600586,527712,-8.90888118743897
86304,-39.2771415710449,-39.622428894043,-12.3644361495972,-9.62415409088135,-9.42190647125244,-11.3154716491699,528480,-9.32144451141357
86400,-39.3214225769043,-39.7319488525391,-12.2576866149902,-9.43542289733887,-9.31096649169922,-11.3100137710571,528768,-9.51027202606201
86496,-39.377082824707,-39.9310302734375,-12.661600112915,-9.50816154479981,-9.38787746429443,-11.3743810653687,528864,-9.50162410736084
86592,-39.3890419006348,-39.9228019714356,-12.404577255249,-9.69906902313232,-9.47921180725098,-11.5557641983032,528960,-9.46623420715332
86688,-39.3255958557129,-39.8805122375488,-12.2804555892944,-9.830246925354,-9.52292633056641,-11.7705640792847,529056,-9.45445919036865
86880,-39.3390121459961,-40.2387504577637,-12.0391941070557,-9.62593936920166,-9.42631053924561,-11.6453838348389,529728,-10.1883735656738
86976,-39.2512168884277,-40.2652778625488,-11.709698677063,-9.7309513092041,-9.38451766967773,-11.7628803253174,530112,-10.2375907897949
87072,-39.3092613220215,-40.1768455505371,-11.4379482269287,-9.60130882263184,-9.29374885559082,-12.0607242584229,530304,-10.2545280456543
87168,-39.165771484375,-40.093189239502,-11.0942640304565,-9.59908580780029,-9.35511779785156,-12.0363931655884,530592,-11.418288230896
87264,-39.3690376281738,-40.1302642822266,-11.1904363632202,-9.60512447357178,-9.36897945404053,-12.0161504745483,532416,-9.34773254394531
87360,-39.4873695373535,-40.1755409240723,-10.9206819534302,-9.61466598510742,-9.31230163574219,-11.9832000732422,533088,-8.62261199951172
87456,-39.2405738830566,-39.9844703674316,-10.6787796020508,-9.53598499298096,-9.21754741668701,-12.0931243896484,533280,-8.79138851165772
87552,-39.2767868041992,-39.9624214172363,-10.8685426712036,-9.54116058349609,-9.12227153778076,-11.976128578186,533568,-8.9279956817627
87744,-39.2952194213867,-40.053897857666,-11.1198062896729,-9.50572967529297,-9.10056877136231,-11.50905418396,534528,-9.27451229095459
87840,-39.0454139709473,-40.0609092712402,-11.1277704238892,-9.51970100402832,-9.16225814819336,-11.6000566482544,535680,-8.75455379486084
87936,-39.2905693054199,-40.0883140563965,-11.2365913391113,-9.22498893737793,-9.14443969726563,-11.5742692947388,538080,-8.94006824493408
88032,-39.1082344055176,-39.7771682739258,-11.0846319198608,-9.09731197357178,-9.01406097412109,-10.260142326355,541824,-9.46415424346924
88128,-39.3759346008301,-39.6163940429688,-10.9468107223511,-9.2754545211792,-8.9145975112915,-10.2460203170776,542784,-10.0118532180786
88224,-39.4368782043457,-39.5658111572266,-10.952335357666,-9.28523254394531,-8.76151084899902,-10.149543762207,544128,-9.25325584411621
88320,-39.227653503418,-39.2971076965332,-10.8584413528442,-9.46035861968994,-8.59016132354736,-9.77333068847656,544608,-9.38322353363037
88416,-39.2359199523926,-39.3715896606445,-10.539210319519,-9.52973747253418,-8.35712718963623,-9.50216388702393,544800,-9.09889316558838
88512,-39.0789794921875,-39.5490989685059,-10.4583606719971,-9.48541259765625,-8.38183116912842,-9.70537090301514,546048,-9.43951225280762
88608,-39.1163291931152,-39.5513343811035,-10.5300817489624,-9.42106246948242,-8.49890804290772,-9.68136596679688,547584,-9.06236934661865
88704,-39.1016426086426,-39.3960723876953,-10.085675239563,-9.40449714660645,-8.38697338104248,-9.7723970413208,547872,-9.0562686920166
88800,-39.2849998474121,-39.0790023803711,-10.2294816970825,-9.39005661010742,-8.38599491119385,-9.95024871826172,548160,-9.15179824829102
88896,-39.2373123168945,-39.0958671569824,-9.7283525466919,-9.48771572113037,-8.40558910369873,-9.96221923828125,548544,-9.28083992004395
88992,-39.0429534912109,-39.1320419311523,-9.89970016479492,-9.31123733520508,-8.44867420196533,-9.65216732025147,548832,-9.05771541595459
89088,-39.2573585510254,-39.0790100097656,-9.95684432983398,-9.28000068664551,-8.2471866607666,-9.49466896057129,549504,-9.64631748199463
89184,-39.1609001159668,-39.0966873168945,-9.97063064575195,-9.31545925140381,-8.34400844573975,-9.58851528167725,550176,-9.74694919586182
89280,-39.0530509948731,-39.017520904541,-10.0758266448975,-9.334228515625,-8.28022956848145,-9.59577083587647,550464,-9.38742446899414
89376,-39.0975494384766,-38.9037971496582,-10.0659875869751,-9.15780925750732,-8.36002349853516,-9.87863540649414,551136,-9.49685287475586
89472,-38.9326210021973,-38.9580574035645,-10.1501903533936,-9.30589485168457,-8.65997505187988,-9.74656581878662,551424,-9.17879104614258
89568,-39.0070877075195,-38.9436187744141,-10.9207391738892,-9.23427104949951,-8.88949871063232,-9.7062873840332,552096,-9.23664283752441
89664,-39.0166091918945,-39.0369987487793,-10.9042387008667,-9.25058746337891,-8.91831874847412,-9.7521390914917,552288,-9.17413902282715
89760,-38.914924621582,-39.1115989685059,-10.78773021698,-9.45527935028076,-8.82534217834473,-9.83376598358154,552576,-9.48967552185059
89856,-38.7746429443359,-39.187671661377,-10.5030336380005,-9.44086360931397,-8.93496894836426,-9.78826808929443,552672,-9.52721977233887
89952,-39.0625343322754,-39.5113830566406,-10.2350587844849,-9.30765724182129,-9.18069648742676,-9.75532054901123,552768,-9.60700702667236
90048,-38.9634666442871,-39.4435958862305,-9.94794654846191,-9.59802055358887,-9.24119567871094,-9.77287578582764,552864,-9.69496440887451
90144,-38.9972381591797,-39.6147842407227,-9.76815986633301,-9.99574089050293,-9.68072414398193,-9.92166614532471,553536,-10.0903739929199
90240,-39.0789909362793,-39.5874557495117,-10.0626935958862,-10.4609718322754,-9.91681289672852,-10.2556142807007,554208,-10.3488616943359
90336,-38.813835144043,-39.3456649780273,-10.0897102355957,-10.6670331954956,-9.97146224975586,-10.2292823791504,555072,-9.64328098297119
90432,-39.0582618713379,-39.4845275878906,-10.0123052597046,-11.7283697128296,-10.0624799728394,-10.3183069229126,555456,-9.65432929992676
90528,-38.7654113769531,-39.5539131164551,-10.0100593566895,-11.6447792053223,-10.047511100769,-10.3088684082031,555840,-9.34963989257813
90624,-38.7357749938965,-39.5452194213867,-9.9781665802002,-11.7560758590698,-10.4921293258667,-10.3282108306885,557760,-10.6740198135376
90720,-38.8521614074707,-39.5822868347168,-9.87120628356934,-11.8759632110596,-10.550724029541,-10.4087915420532,558912,-9.88301658630371
90816,-38.8937339782715,-39.5987777709961,-9.91629028320313,-11.9329795837402,-10.659291267395,-10.6072463989258,559968,-9.15534210205078
90912,-39.0284042358398,-39.4397277832031,-10.466757774353,-12.2324237823486,-10.8468217849731,-10.529314994812,561600,-10.0786876678467
91008,-39.1344375610352,-39.2834930419922,-10.3893136978149,-12.2948226928711,-10.8788633346558,-10.6501226425171,562560,-9.78051567077637
91104,-39.0712013244629,-39.2696380615234,-11.8203372955322,-12.3678359985352,-10.9644889831543,-10.6851282119751,563232,-10.0885143280029
91200,-39.1182289123535,-39.4725189208984,-12.0406160354614,-12.3502740859985,-11.093297958374,-10.4862594604492,563520,-9.55601596832275
91296,-39.0930480957031,-39.5189781188965,-12.1457605361938,-12.2281532287598,-10.912148475647,-10.5312213897705,564480,-9.43106269836426
91392,-39.3344078063965,-39.6012573242188,-12.347207069397,-12.3953123092651,-10.8969030380249,-10.7044525146484,564576,-9.47802734375
91488,-39.2169418334961,-39.4752159118652,-12.3473138809204,-12.5337076187134,-11.0914421081543,-10.7068786621094,564768,-9.47313499450684
91584,-39.3455085754395,-39.3846969604492,-12.4558258056641,-12.3791913986206,-11.1211309432983,-11.0496625900269,565344,-9.29950046539307
91680,-39.3718643188477,-39.3256874084473,-12.5054740905762,-12.2404870986938,-11.1274375915527,-11.471378326416,566016,-9.46924686431885
91776,-39.3613777160645,-39.6017265319824,-13.1319379806519,-12.4116668701172,-11.1286029815674,-11.5472965240479,568512,-9.56390285491943
91872,-39.3101348876953,-39.557071685791,-13.2372713088989,-12.2999610900879,-11.1056976318359,-11.6796989440918,569760,-8.45509719848633
91968,-39.1298561096191,-39.7108345031738,-12.5425281524658,-12.1842260360718,-11.0399732589722,-12.1852254867554,571104,-9.92619323730469
92160,-39.1080436706543,-39.7956199645996,-12.8200149536133,-12.7334690093994,-11.4529933929443,-12.0974092483521,571584,-10.252857208252
92256,-39.1502227783203,-39.9942054748535,-12.7903890609741,-12.7903890609741,-11.4446220397949,-12.234450340271,571872,-10.4541072845459
92352,-39.2327842712402,-39.7099914550781,-13.0344018936157,-12.8515167236328,-11.3914070129395,-12.2508544921875,572640,-9.49842357635498
92448,-39.1961784362793,-39.6324501037598,-13.2819881439209,-12.668478012085,-11.2686653137207,-12.3594694137573,573216,-10.1025047302246
92544,-39.2887382507324,-39.5706329345703,-13.544960975647,-12.4372406005859,-10.8197174072266,-12.0970048904419,574272,-9.89370536804199
92640,-39.1607818603516,-39.5500297546387,-13.1964817047119,-11.9982776641846,-10.5409641265869,-11.6814126968384,575136,-9.53430461883545
92736,-39.1426734924316,-39.5770225524902,-13.3587303161621,-11.7212352752686,-10.5698118209839,-11.5920820236206,575808,-9.15852165222168
92928,-39.2990341186523,-39.5603981018066,-13.9173583984375,-10.5900344848633,-10.564905166626,-12.321946144104,576384,-9.64378261566162
93024,-39.2602310180664,-39.4699172973633,-13.9257917404175,-10.4654121398926,-10.1649169921875,-12.2832183837891,576768,-10.0907783508301
93120,-39.4834899902344,-39.6624221801758,-14.0881614685059,-10.2284841537476,-10.1790037155151,-12.3050384521484,576960,-10.1361284255981
93216,-39.5012092590332,-39.6545219421387,-14.0330076217651,-10.2546586990356,-10.0330724716187,-12.1042909622192,577056,-10.0107011795044
93312,-39.495662689209,-39.7300720214844,-13.5624265670776,-9.92881011962891,-9.95465755462647,-12.0014162063599,579936,-8.95469665527344
93408,-39.4806709289551,-39.9338722229004,-14.1704769134521,-9.94418334960938,-9.92680931091309,-12.1757116317749,580320,-8.9068193435669
93504,-39.5548896789551,-40.1322860717773,-12.7965211868286,-9.99962139129639,-9.92822933197022,-14.3207378387451,580416,-9.07704830169678
93696,-39.2212677001953,-39.9061889648438,-12.4118013381958,-9.97627258300781,-10.0125370025635,-15.5609111785889,581088,-9.51780223846436
93792,-39.0592727661133,-39.6260490417481,-12.1688957214355,-9.84181594848633,-9.98772621154785,-15.5325088500977,581184,-9.58580207824707
93888,-39.1197357177734,-39.6103134155273,-12.0517387390137,-9.68896961212158,-9.85469245910645,-15.5686187744141,582816,-9.63284969329834
93984,-39.2646331787109,-39.4453773498535,-11.8835039138794,-9.74472713470459,-9.96721744537354,-15.2308483123779,583392,-9.69461250305176
94080,-39.0520057678223,-39.5079765319824,-11.9201259613037,-9.9239387512207,-10.104793548584,-14.8813199996948,583584,-9.76552963256836
94176,-38.8640632629395,-39.4788627624512,-11.3654775619507,-9.78498935699463,-10.1193904876709,-14.3196802139282,583680,-9.8034200668335
94272,-38.9803771972656,-39.601936340332,-11.2865085601807,-9.79214668273926,-9.9769926071167,-13.944052696228,584736,-9.55539608001709
94368,-39.1253051757813,-39.5872497558594,-11.2052545547485,-9.77900409698486,-9.8043851852417,-13.4134511947632,585024,-9.48191928863525
94464,-39.1602020263672,-39.4409637451172,-10.8666925430298,-9.2800350189209,-9.48150253295898,-13.4625759124756,586368,-9.75293445587158
94656,-39.1686515808106,-39.0789756774902,-10.7072381973267,-8.8263578414917,-9.43695735931397,-13.2385025024414,586752,-9.71831035614014
94752,-39.3977775573731,-39.1782913208008,-10.7746429443359,-8.98654747009277,-9.47616767883301,-13.2150583267212,586944,-9.72920322418213
94848,-39.3989982604981,-39.4236755371094,-10.5758152008057,-8.79764747619629,-9.49368190765381,-13.0867691040039,588096,-9.83447647094727
94944,-39.2948341369629,-39.4097328186035,-10.5982942581177,-8.60743999481201,-9.50702667236328,-13.2749519348145,588864,-8.97880744934082
95040,-39.2970390319824,-39.4051818847656,-10.6260662078857,-8.55528163909912,-9.55145454406738,-13.3856439590454,589344,-8.76316547393799
95136,-39.1948852539063,-39.67919921875,-10.2288751602173,-8.50196838378906,-9.41282081604004,-13.7559547424316,589536,-8.76161003112793
95232,-39.2426910400391,-39.6296730041504,-10.1045246124268,-8.57464694976807,-9.43793964385986,-13.2154340744019,589728,-8.7839527130127
95328,-39.2903480529785,-39.6558609008789,-9.76323890686035,-8.52394866943359,-9.46753787994385,-13.0513172149658,591744,-8.81302833557129
95424,-39.1568107604981,-39.6354141235352,-9.7259464263916,-8.50567817687988,-9.38208103179932,-13.5938892364502,592224,-8.7370023727417
95520,-39.1968536376953,-39.7421646118164,-9.67769813537598,-8.57319355010986,-9.41868209838867,-13.7437906265259,593856,-8.95225429534912
95616,-39.0942420959473,-39.4294929504395,-9.73093128204346,-8.5428638458252,-9.70455646514893,-13.8901700973511,594624,-8.40492343902588
95712,-38.9625015258789,-39.213794708252,-10.0808076858521,-8.49635410308838,-9.5357141494751,-13.8282022476196,595008,-8.51108169555664
95808,-39.0221939086914,-39.2145957946777,-9.53054428100586,-8.53447532653809,-9.4904203414917,-13.5574884414673,595104,-8.44818305969238
95904,-38.9228553771973,-39.2212333679199,-9.81172561645508,-8.46512794494629,-9.45312976837158,-11.3901481628418,595776,-8.38289451599121
96000,-38.8625335693359,-39.2327842712402,-9.82919216156006,-8.5817928314209,-9.35433578491211,-10.2662048339844,596352,-9.85904216766357
96096,-38.7014007568359,-39.1004028320313,-9.91442680358887,-8.66118144989014,-9.44079494476318,-10.0938901901245,597216,-10.3171672821045
96192,-38.9404487609863,-39.2911987304688,-9.82465362548828,-8.65288352966309,-9.37297248840332,-10.0744895935059,597312,-10.4900569915771
96288,-39.2640037536621,-39.2080726623535,-9.86465835571289,-8.56857776641846,-9.54712677001953,-10.2497186660767,597696,-10.3145170211792
96384,-39.2341117858887,-39.3100891113281,-10.3265142440796,-8.50842666625977,-9.3777494430542,-11.0410709381104,598080,-10.3237714767456
96480,-39.3501739501953,-39.2946014404297,-10.2500238418579,-8.35630035400391,-9.33965682983398,-11.074764251709,598464,-10.2785844802856
96576,-39.6314926147461,-39.2097206115723,-10.1823177337646,-8.41254806518555,-9.24945163726807,-11.1304788589478,598752,-9.69227409362793
96672,-39.8758049011231,-39.1001930236816,-10.1629762649536,-8.48624610900879,-9.33675575256348,-11.2386474609375,598944,-9.60360908508301
96768,-39.6178741455078,-39.2433624267578,-10.1070308685303,-8.53374195098877,-9.32993412017822,-11.3925457000732,599424,-10.0286235809326
96960,-39.4674339294434,-39.0329132080078,-10.381667137146,-8.73099327087402,-9.25872611999512,-11.6055479049683,600192,-11.083888053894
97056,-39.4963912963867,-39.0949745178223,-10.3651447296143,-8.97311305999756,-9.17706966400147,-12.2111167907715,601920,-11.2685842514038
97152,-39.5985069274902,-39.0365333557129,-10.0443334579468,-8.76045227050781,-8.84447288513184,-12.230806350708,602880,-9.65909099578857
97248,-39.710147857666,-38.7752952575684,-10.1317930221558,-8.93263053894043,-8.79799747467041,-12.4132652282715,603072,-9.71763134002686
97344,-39.9356346130371,-38.7910423278809,-9.86984920501709,-8.96453952789307,-8.75694274902344,-12.3503856658936,603744,-9.46717548370361
97440,-40.0491600036621,-38.7776412963867,-10.0577926635742,-8.98515224456787,-8.73220634460449,-12.214693069458,604512,-9.44955444335938
97536,-40.1827125549316,-38.6311225891113,-10.0270757675171,-9.11554718017578,-8.81486225128174,-11.9626541137695,604608,-9.44860553741455
97632,-40.25634765625,-38.7140121459961,-10.0993614196777,-9.0676965713501,-8.72808837890625,-11.9252901077271,604896,-9.73460960388184
97728,-40.2954597473145,-38.5771560668945,-10.3727140426636,-8.97596454620361,-8.65833473205566,-11.8095073699951,606240,-10.3493719100952
97920,-40.2867393493652,-38.5474090576172,-10.6236324310303,-8.80924415588379,-8.63457584381104,-11.5373191833496,607584,-10.3615303039551
98016,-40.4400520324707,-38.7957992553711,-10.5347862243652,-8.66740608215332,-8.48889636993408,-11.371410369873,607968,-9.72261810302734
98112,-40.3495330810547,-39.0374298095703,-10.1466808319092,-8.79463768005371,-8.46433925628662,-11.5419864654541,608064,-9.43387603759766
98208,-40.3690910339356,-38.9997482299805,-10.0988836288452,-8.63021945953369,-8.39924430847168,-11.5686674118042,608160,-9.44752407073975
98304,-40.4268112182617,-38.8234443664551,-9.80025482177734,-8.58910751342773,-8.56496524810791,-11.4699201583862,609408,-9.18323516845703
98400,-40.2535705566406,-38.8343276977539,-9.8617000579834,-8.53067398071289,-8.83362579345703,-11.7917833328247,609984,-9.30107307434082
98496,-40.1603660583496,-38.9704704284668,-9.8574161529541,-8.4627571105957,-8.83986377716065,-11.6692047119141,610464,-9.57522487640381
98592,-40.1361770629883,-38.9353446960449,-9.8180742263794,-8.47435569763184,-8.86861228942871,-12.0532064437866,610560,-9.65992164611816
98688,-40.3022346496582,-39.1966972351074,-9.86915874481201,-8.76041221618652,-8.70727443695068,-12.9392251968384,610752,-10.7529296875
98784,-40.3393402099609,-39.2795753479004,-9.46888065338135,-8.96940612792969,-8.74132633209229,-12.6271238327026,611040,-11.1360807418823
98880,-40.2616119384766,-39.2227210998535,-9.40592193603516,-9.05733108520508,-8.64290237426758,-12.7514057159424,611232,-11.1629467010498
98976,-40.1655426025391,-39.2859191894531,-9.5313024520874,-9.11685752868652,-8.75644683837891,-12.806113243103,611520,-11.1571455001831
99072,,-39.4011497497559,-9.57150363922119,-9.11010551452637,-8.60347557067871,-12.8723163604736,612576,-10.5262231826782
99168,,-39.1041297912598,-9.93419170379639,-9.26713562011719,-8.67013549804688,-12.816858291626,615072,-9.37314414978027
99264,,-39.0043144226074,-10.5621929168701,-9.10546588897705,-8.76572799682617,-12.8070259094238,616800,-9.30094528198242
